gene	BF.misA	BF.misB	BF.pLoF	BF.total	qval	pval	oe_lof_upper	oe_lof_upper_bin	dn.misA	dn.misB	dn.pLoF	case.pLoF	ctrl.pLoF
TEAD4	0.873958	0.967723	0.141346	0.119543	0.981818	0.703753	0.811	4	0	0	0	0	0
MSI2	0.912799	0.978005	0.133906	0.119541	0.981819	0.703809	0.237	0	0	0	0	0	0
QRFPR	0.923006	0.980655	0.132065	0.119539	0.981821	0.703866	1.448	7	0	0	0	0	0
PCDHB1	0.837458	0.95776	0.149034	0.119538	0.981822	0.703895	1.311	7	0	0	0	0	2
SH2D2A	0.915771	0.978778	0.133362	0.119538	0.981823	0.703952	1.094	6	0	0	0	0	0
AURKA	0.923346	0.980742	0.131997	0.119532	0.981824	0.704007	0.391	1	0	0	0	0	0
GRASP	0.919201	0.979669	0.132728	0.119523	0.981826	0.704064	0.387	1	0	0	0	0	0
GALNT8	0.853917	0.962291	0.145452	0.11952	0.981827	0.704098	1.388	7	0	0	0	0	2
RPS10-NUDT3	0.924512	0.981044	0.131776	0.119519	0.981828	0.704154	0.343	1	0	0	0	0	0
SHARPIN	0.915331	0.978664	0.133418	0.119516	0.981829	0.704211	0.979	5	0	0	0	0	0
PTPLAD1	0.926194	0.981478	0.131471	0.119512	0.981831	0.704268	0.593	3	0	0	0	0	0
TSSK1B	0.885811	0.970895	0.138956	0.119506	0.981832	0.704348	1.711	8	0	0	0	0	0
PNMAL1	0.895447	0.973451	0.137096	0.119503	0.981833	0.704403	0.92	5	0	0	0	0	0
MPPED1	0.893173	0.972849	0.137528	0.119501	0.981834	0.704459	0.83	4	0	0	0	0	0
PDLIM4	0.894004	0.973069	0.137356	0.11949	0.981836	0.704516	0.242	0	0	0	0	0	0
MFAP3L	0.896925	0.973841	0.136799	0.119489	0.981837	0.704572	0.42	1	0	0	0	0	0
ELAVL4	0.912422	0.977906	0.13391	0.119483	0.981838	0.70466	0.382	1	0	0	0	0	0
S1PR1	0.888804	0.971691	0.138342	0.119478	0.98184	0.704716	0.547	2	0	0	0	0	0
HS2ST1	0.927357	0.981778	0.131218	0.119468	0.981841	0.704772	0.465	2	0	0	0	0	0
UBXN1	0.916156	0.978878	0.133215	0.119468	0.981842	0.704828	0.445	2	0	0	0	0	0
ZNF578	0.888232	0.971539	0.138418	0.119448	0.981843	0.704885	1.865	9	0	0	0	0	0
TLE6	0.858273	0.963479	0.144446	0.119447	0.981845	0.704916	0.685	3	0	0	0	0	2
CCNB1	0.921842	0.980353	0.132161	0.119438	0.981846	0.704972	0.549	2	0	0	0	0	0
C11orf24	0.889604	0.971903	0.138132	0.11943	0.981847	0.705028	1.756	8	0	0	0	0	0
GPT	0.82243	0.953568	0.152279	0.119424	0.981848	0.705064	1.623	8	0	0	0	0	2
RIBC2	0.909318	0.977096	0.134407	0.119419	0.98185	0.705122	1.475	7	0	0	0	0	0
KCTD13	0.89962	0.974552	0.136208	0.119417	0.981851	0.705178	0.949	5	0	0	0	0	0
POLR1A	0.633659	0.895541	0.210427	0.119411	0.981852	0.705218	0.256	0	0	0	0	0	1
PAQR9	0.881797	0.969824	0.139628	0.119408	0.981853	0.705274	0.783	4	0	0	0	0	0
SPDEF	0.896286	0.973673	0.136823	0.119404	0.981855	0.70533	0.308	1	0	0	0	0	0
ICOSLG	0.905742	0.97616	0.135049	0.119403	0.981856	0.705386	0.919	5	0	0	0	0	0
SHMT2	0.864339	0.965127	0.143129	0.119398	0.981857	0.705412	0.855	4	0	0	0	0	2
RFFL	0.918725	0.979546	0.132673	0.119397	0.981858	0.705468	0.503	2	0	0	0	0	0
ZNF488	0.909625	0.977176	0.134321	0.119393	0.98186	0.705524	1.278	7	0	0	0	0	0
MUL1	0.908152	0.976791	0.134587	0.119388	0.981861	0.70558	1.152	6	0	0	0	0	0
MTG2	0.867815	0.966067	0.142395	0.11938	0.981862	0.705636	0.93	5	0	0	0	0	0
NFE2	0.8963	0.973676	0.136779	0.119368	0.981864	0.705693	0.515	2	0	0	0	0	0
USP18	0.926132	0.981462	0.131309	0.119355	0.981865	0.70575	0.742	3	0	0	0	0	0
STX5	0.915929	0.978819	0.133112	0.119339	0.981866	0.705807	0.402	1	0	0	0	0	0
GFI1	0.905498	0.976096	0.135019	0.119337	0.981867	0.705863	0.561	2	0	0	0	0	0
ADIPOR1	0.909482	0.977139	0.134282	0.119335	0.981869	0.705919	0.469	2	0	0	0	0	0
STRAP	0.935825	0.983953	0.129592	0.119329	0.98187	0.705976	0.375	1	0	0	0	0	0
C9orf171	0.90273	0.97537	0.135523	0.119327	0.981871	0.706032	1.289	7	0	0	0	0	0
CECR6	0.895715	0.973522	0.13684	0.119324	0.981872	0.706089	0.575	2	0	0	0	0	0
ZNF239	0.91186	0.97776	0.133811	0.119304	0.981874	0.706146	1.265	7	0	0	0	0	0
RTKN2	0.897719	0.974051	0.136434	0.119301	0.981875	0.706174	1.04	5	0	0	0	0	2
DCN	0.927092	0.98171	0.131078	0.119298	0.981876	0.70623	0.536	2	0	0	0	0	0
AGPAT1	0.916514	0.978971	0.132954	0.119292	0.981877	0.706286	0.307	1	0	0	0	0	0
PCGF2	0.907048	0.976502	0.134674	0.119285	0.981879	0.706343	0.411	1	0	0	0	0	0
LRRC23	0.92327	0.980723	0.131734	0.119281	0.98188	0.706399	1.218	6	0	0	0	0	0
ACSM1	0.87201	0.967199	0.141422	0.119277	0.981881	0.706431	1.074	5	0	0	0	0	2
BSPRY	0.90454	0.975845	0.135128	0.119276	0.981882	0.706486	1.201	6	0	0	0	0	0
ACTC1	0.897672	0.974038	0.136411	0.119273	0.981884	0.706542	0.48	2	0	0	0	0	0
TTC19	0.935914	0.983976	0.129502	0.11926	0.981885	0.706599	1.116	6	0	0	0	0	0
PPP1CB	0.930972	0.982708	0.130357	0.11926	0.981886	0.706655	0.147	0	0	0	0	0	0
TSSK6	0.882287	0.969955	0.139359	0.11926	0.981887	0.706711	0.539	2	0	0	0	0	0
TANK	0.923103	0.98068	0.131707	0.11923	0.981889	0.706801	0.404	1	0	0	0	0	0
STX11	0.875511	0.96814	0.140664	0.119229	0.98189	0.706857	1.379	7	0	0	0	0	0
B3GALT2	0.912744	0.97799	0.133567	0.119229	0.981891	0.706913	0.39	1	0	0	0	0	0
NUP43	0.933339	0.983316	0.129909	0.119226	0.981892	0.70697	0.84	4	0	0	0	0	0
DCAF4L1	0.883365	0.970243	0.1391	0.119219	0.981894	0.707026	1.124	6	0	0	0	0	0
RALY	0.906273	0.976299	0.13474	0.119217	0.981895	0.707082	0.64	3	0	0	0	0	0
NEGR1	0.925672	0.981343	0.131235	0.119215	0.981896	0.707139	0.253	0	0	0	0	0	0
SEC62	0.931516	0.982848	0.13021	0.119213	0.981897	0.707195	0.297	1	0	0	0	0	0
PAX4	0.913786	0.978262	0.133357	0.119211	0.981899	0.707252	0.894	4	0	0	0	0	0
SLU7	0.895453	0.973452	0.136716	0.119172	0.9819	0.707283	0.755	4	0	0	0	0	2
SIRT3	0.906708	0.976413	0.134607	0.119171	0.981901	0.707339	1.045	5	0	0	0	0	0
PANK3	0.930061	0.982474	0.130398	0.119153	0.981902	0.707396	0.893	4	0	0	0	0	0
MOGAT2	0.90679	0.976435	0.134543	0.119127	0.981904	0.707482	0.745	3	0	0	0	0	0
FAM86A	0.905002	0.975966	0.134855	0.119111	0.981905	0.707539	1.785	9	0	0	0	0	0
IP6K2	0.895144	0.973371	0.136703	0.119111	0.981906	0.707595	0.316	1	0	0	0	0	0
CCDC74A	0.912997	0.978056	0.133376	0.1191	0.981907	0.707652	1.863	9	0	0	0	0	0
PSG5	0.92953	0.982338	0.130424	0.119092	0.981909	0.707709	1.898	9	0	0	0	0	0
GPR180	0.925951	0.981415	0.131047	0.119088	0.98191	0.707765	1.107	6	0	0	0	0	0
ST3GAL1	0.905797	0.976174	0.134681	0.119087	0.981911	0.707822	0.495	2	0	0	0	0	0
KIF26B	0.537984	0.86125	0.25701	0.119083	0.981912	0.707859	0.211	0	0	0	0	0	1
METTL2B	0.92577	0.981368	0.131069	0.119079	0.981914	0.707916	1.181	6	0	0	0	0	0
FAM53A	0.889044	0.971755	0.137831	0.119076	0.981915	0.707972	1.173	6	0	0	0	0	0
KLHL1	0.870809	0.966875	0.141415	0.119067	0.981916	0.708	0.709	3	0	0	0	0	2
ALAS1	0.852373	0.961868	0.145222	0.119063	0.981917	0.708032	0.49	2	0	0	0	0	2
APOE	0.882115	0.969909	0.139162	0.119063	0.981919	0.708088	1.034	5	0	0	0	0	0
IRX5	0.907273	0.976561	0.134379	0.119061	0.98192	0.708145	0.302	1	0	0	0	0	0
NPTX2	0.902703	0.975363	0.135218	0.119054	0.981921	0.708232	0.731	3	0	0	0	0	0
CDC42EP4	0.876672	0.968452	0.140215	0.119044	0.981922	0.708287	0.901	4	0	0	0	0	0
HS6ST3	0.897672	0.974038	0.136142	0.119038	0.981924	0.708344	0.216	0	0	0	0	0	0
USP12	0.920659	0.980047	0.131929	0.119038	0.981925	0.7084	0.319	1	0	0	0	0	0
C8orf58	0.90545	0.976084	0.134688	0.119037	0.981926	0.708458	1.055	5	0	0	0	0	0
MRPL45	0.922154	0.980434	0.131661	0.119036	0.981927	0.708514	0.916	5	0	0	0	0	0
SRSF7	0.935143	0.983778	0.129381	0.119027	0.981929	0.70857	0.299	1	0	0	0	0	0
PPME1	0.922972	0.980646	0.131502	0.119024	0.98193	0.708626	0.193	0	0	0	0	0	0
TUBB8	0.879495	0.969208	0.139629	0.119022	0.981931	0.708683	1.533	8	0	0	0	0	0
PSG2	0.929465	0.982321	0.130357	0.11902	0.981932	0.708738	1.981	9	0	0	0	0	0
CACNG4	0.904167	0.975747	0.134891	0.119006	0.981934	0.708796	0.825	4	0	0	0	0	0
KLF15	0.888884	0.971712	0.137775	0.119002	0.981935	0.708851	0.613	3	0	0	0	0	0
TMEM246	0.89675	0.973795	0.136274	0.119002	0.981936	0.708908	0.696	3	0	0	0	0	0
EIF3M	0.930113	0.982487	0.130218	0.118997	0.981937	0.708964	0.607	3	0	0	0	0	0
WDR54	0.92397	0.980904	0.131293	0.118994	0.981939	0.709021	1.311	7	0	0	0	0	0
GRM6	0.774882	0.939933	0.163363	0.118983	0.98194	0.709049	1.17	6	0	0	0	1	3
SLC30A4	0.919954	0.979864	0.131992	0.118982	0.981941	0.709105	0.579	2	0	0	0	0	0
ZNF707	0.879982	0.969339	0.139467	0.118965	0.981942	0.709253	1.114	6	0	0	0	0	0
ZC3H15	0.925603	0.981325	0.130971	0.118963	0.981944	0.70931	0.374	1	0	0	0	0	0
C9orf41	0.927857	0.981907	0.130566	0.118954	0.981945	0.709366	0.695	3	0	0	0	0	0
TMEM189	0.910616	0.977435	0.133643	0.118952	0.981946	0.709423	0.669	3	0	0	0	0	0
ZNF703	0.897416	0.973971	0.136062	0.118926	0.981947	0.709478	0.713	3	0	0	0	0	0
SETD8	0.915558	0.978723	0.132677	0.118889	0.981949	0.709585	0.276	1	0	0	0	0	0
GPR84	0.907089	0.976513	0.134214	0.118884	0.98195	0.70964	1.585	8	0	0	0	0	0
NPTX1	0.904269	0.975774	0.134734	0.118884	0.981951	0.709696	0.48	2	0	0	0	0	0
HEMGN	0.920611	0.980035	0.131765	0.118882	0.981952	0.709752	1.221	6	0	0	0	0	0
FA2H	0.919236	0.979678	0.132007	0.11888	0.981954	0.709837	0.556	2	0	0	0	0	0
SYT11	0.898838	0.974346	0.135735	0.118874	0.981955	0.709894	0.372	1	0	0	0	0	0
FBXL3	0.912401	0.977901	0.13323	0.118873	0.981956	0.70995	0.288	1	0	0	0	0	0
RASSF4	0.911327	0.977621	0.133424	0.118871	0.981957	0.710039	1.549	8	0	0	0	0	0
GJA1	0.915049	0.978591	0.132749	0.118871	0.981959	0.710095	0.624	3	0	0	0	0	0
C1orf85	0.914431	0.97843	0.132854	0.118865	0.98196	0.71015	1.454	7	0	0	0	0	0
FNTA	0.930771	0.982656	0.129957	0.118862	0.981961	0.710207	0.345	1	0	0	0	0	0
NFYA	0.928131	0.981977	0.130415	0.118861	0.981962	0.710264	0.509	2	0	0	0	0	0
KRR1	0.933051	0.983242	0.129557	0.118857	0.981964	0.71032	0.721	3	0	0	0	0	0
LFNG	0.900126	0.974685	0.13546	0.118845	0.981965	0.710377	0.69	3	0	0	0	0	0
KBTBD4	0.875576	0.968158	0.140196	0.118844	0.981966	0.710432	0.945	5	0	0	0	0	0
RASSF9	0.919201	0.979669	0.13197	0.118841	0.981967	0.710487	1.245	6	0	0	0	0	0
MUC20	0.892484	0.972667	0.136896	0.118838	0.981969	0.710544	1.096	6	0	0	0	0	0
AMER2	0.854844	0.962544	0.14442	0.118832	0.98197	0.7106	0.715	3	0	0	0	0	0
SAP30BP	0.928068	0.981961	0.130393	0.118831	0.981971	0.710659	0.793	4	0	0	0	0	0
ERRFI1	0.90412	0.975735	0.134692	0.118822	0.981972	0.710715	0.881	4	0	0	0	0	0
RAD23B	0.928506	0.982074	0.130301	0.118817	0.981974	0.710771	0.227	0	0	0	0	0	0
CYHR1	0.894668	0.973245	0.136454	0.118815	0.981975	0.710828	0.528	2	0	0	0	0	0
ANKRD10	0.904832	0.975922	0.13455	0.118814	0.981976	0.710884	0.616	3	0	0	0	0	0
CTSE	0.911888	0.977767	0.13324	0.118799	0.981977	0.710941	1.618	8	0	0	0	0	0
RBM14-RBM4	0.886582	0.9711	0.137984	0.118798	0.981979	0.710995	0.237	0	0	0	0	0	0
HORMAD1	0.935464	0.983861	0.129072	0.118794	0.98198	0.711052	0.343	1	0	0	0	0	0
ACOT8	0.91661	0.978996	0.132372	0.118785	0.981981	0.711107	1.001	5	0	0	0	0	0
TALDO1	0.910869	0.977501	0.133408	0.118784	0.981982	0.711164	1.114	6	0	0	0	0	0
SAMD8	0.92104	0.980146	0.131578	0.118783	0.981983	0.71122	0.726	3	0	0	0	0	0
RAD51C	0.924436	0.981024	0.13096	0.118767	0.981985	0.711277	1.491	8	0	0	0	0	0
SH3GL3	0.92922	0.982258	0.130121	0.118765	0.981986	0.711332	0.803	4	0	0	0	0	0
ANXA2	0.923013	0.980656	0.131203	0.11876	0.981987	0.711388	0.808	4	0	0	0	0	0
TMEM173	0.900511	0.974786	0.135285	0.118754	0.981988	0.711443	0.903	4	0	0	0	0	0
MYCN	0.89929	0.974465	0.135512	0.118752	0.98199	0.711499	0.412	1	0	0	0	0	0
SLC9A9	0.874796	0.967949	0.140241	0.11875	0.981991	0.711531	0.955	5	0	0	0	0	2
CTSB	0.909687	0.977192	0.133587	0.11875	0.981992	0.711587	1.331	7	0	0	0	0	0
NGLY1	0.884783	0.970621	0.138267	0.118742	0.981993	0.71162	0.95	5	0	0	0	0	2
RIMS3	0.903835	0.97566	0.13465	0.118739	0.981995	0.711677	1.06	5	0	0	0	0	0
CXADR	0.920369	0.979972	0.131648	0.118738	0.981996	0.711733	0.516	2	0	0	0	0	0
TXNIP	0.925714	0.981354	0.130697	0.118732	0.981997	0.71179	0.549	2	0	0	0	0	0
NR2F1	0.901498	0.975046	0.135074	0.11873	0.981998	0.711846	0.191	0	0	0	0	0	0
SEPHS2	0.895541	0.973476	0.13619	0.118728	0.982	0.711903	0.998	5	0	0	0	0	0
FBXO25	0.9252	0.981221	0.13078	0.118726	0.982001	0.71196	0.742	3	0	0	0	0	0
CD4	0.902628	0.975343	0.134842	0.118711	0.982002	0.712017	0.709	3	0	0	0	0	0
SLC18A3	0.892477	0.972665	0.13675	0.11871	0.982003	0.712073	0.636	3	0	0	0	0	0
PPM1A	0.914493	0.978446	0.132662	0.118703	0.982005	0.712127	0.16	0	0	0	0	0	0
ZNF490	0.894695	0.973252	0.136306	0.118691	0.982006	0.712182	1.493	8	0	0	0	0	0
SFXN2	0.914211	0.978373	0.132692	0.118685	0.982007	0.712238	0.778	4	0	0	0	0	0
KCNJ6	0.903211	0.975496	0.1347	0.118681	0.982008	0.712295	0.51	2	0	0	0	0	0
CHST11	0.895057	0.973348	0.136226	0.11868	0.982009	0.71235	0.563	2	0	0	0	0	0
RUNDC3A	0.904717	0.975891	0.134419	0.118679	0.982011	0.712406	0.443	2	0	0	0	0	0
CEACAM5	0.854103	0.962341	0.144378	0.11867	0.982012	0.712437	0.989	5	0	0	0	0	2
TMPPE	0.884001	0.970412	0.138334	0.118669	0.982013	0.712493	1.22	6	0	0	0	0	0
MAP2K3	0.929305	0.982279	0.129999	0.118668	0.982014	0.712549	0.663	3	0	0	0	0	0
KLF10	0.901343	0.975005	0.135016	0.118654	0.982016	0.712605	0.865	4	0	0	0	0	0
SUPT7L	0.903774	0.975644	0.134552	0.118643	0.982017	0.712661	0.672	3	0	0	0	0	0
GAS2L1	0.887992	0.971475	0.137526	0.118639	0.982018	0.712717	0.463	2	0	0	0	0	0
TERF1	0.926737	0.981618	0.130412	0.118636	0.982019	0.712773	0.372	1	0	0	0	0	0
ERCC8	0.932332	0.983058	0.129434	0.118631	0.982021	0.712829	1.355	7	0	0	0	0	0
ECH1	0.913505	0.978188	0.132755	0.118628	0.982022	0.712885	1.13	6	0	0	0	0	0
DEDD	0.903177	0.975487	0.134644	0.118627	0.982023	0.71294	0.329	1	0	0	0	0	0
S100PBP	0.915441	0.978692	0.1324	0.118622	0.982024	0.712997	0.35	1	0	0	0	0	0
TMEM104	0.84021	0.958522	0.147285	0.118617	0.982026	0.713028	0.796	4	0	0	0	0	2
PARVA	0.915468	0.9787	0.13238	0.118609	0.982027	0.713084	0.465	2	0	0	0	0	0
ADRA1B	0.8914	0.97238	0.136818	0.118591	0.982028	0.713169	0.785	4	0	0	0	0	0
S1PR2	0.877783	0.96875	0.139454	0.118585	0.982029	0.713226	1.045	5	0	0	0	0	0
FBXO32	0.922937	0.980637	0.131022	0.118583	0.98203	0.713283	0.222	0	0	0	0	0	0
SULT2B1	0.891594	0.972431	0.13677	0.118582	0.982032	0.713339	0.55	2	0	0	0	0	0
SLC35E1	0.90012	0.974683	0.135157	0.118578	0.982033	0.713394	0.651	3	0	0	0	0	0
SDC3	0.888378	0.971578	0.137374	0.118572	0.982034	0.713452	0.664	3	0	0	0	0	0
OLA1	0.931234	0.982776	0.129559	0.118571	0.982035	0.713508	0.576	2	0	0	0	0	0
YBX1	0.91404	0.978328	0.132592	0.118568	0.982037	0.713565	0.349	1	0	0	0	0	0
NIPAL4	0.901005	0.974916	0.134946	0.118537	0.982038	0.713622	0.884	4	0	0	0	0	0
SIRPB1	0.901965	0.975169	0.134763	0.118534	0.982039	0.713678	1.633	8	0	0	0	0	0
FAM102B	0.929927	0.98244	0.129731	0.118522	0.98204	0.713735	0.773	4	0	0	0	0	0
DLK2	0.891514	0.97241	0.136711	0.118517	0.982042	0.71379	0.458	2	0	0	0	0	0
TFAP2B	0.913436	0.978171	0.132636	0.11851	0.982043	0.713846	0.259	0	0	0	0	0	0
ATP6V1C1	0.931913	0.98295	0.129374	0.118509	0.982044	0.713902	0.765	4	0	0	0	0	0
NFIL3	0.904588	0.975857	0.134203	0.118467	0.982045	0.71396	0.437	2	0	0	0	0	0
SLC35F4	0.905538	0.976107	0.13402	0.118461	0.982047	0.714016	0.667	3	0	0	0	0	0
BHLHE40	0.897881	0.974093	0.135423	0.118444	0.982048	0.714073	0.194	0	0	0	0	0	0
PRSS23	0.912668	0.977971	0.13269	0.118434	0.982049	0.714195	1.003	5	0	0	0	0	0
NACC2	0.899667	0.974564	0.135072	0.118429	0.98205	0.714251	0.754	4	0	0	0	0	0
UST	0.911949	0.977783	0.132768	0.118387	0.982051	0.714309	0.494	2	0	0	0	0	0
ZNF440	0.890005	0.97201	0.136846	0.118384	0.982053	0.714364	1.627	8	0	0	0	0	0
CCDC174	0.896555	0.973744	0.135602	0.118383	0.982054	0.71442	0.863	4	0	0	0	0	0
INHBB	0.89138	0.972374	0.136577	0.118379	0.982055	0.714477	0.269	1	0	0	0	0	0
GPR78	0.874842	0.967961	0.13979	0.118376	0.982056	0.714533	1.818	9	0	0	0	0	0
SLC25A11	0.904411	0.975811	0.134129	0.118373	0.982058	0.714589	0.512	2	0	0	0	0	0
ZNF772	0.908649	0.976921	0.133347	0.118369	0.982059	0.714647	0.911	4	0	0	0	0	0
DNAJB11	0.923998	0.980911	0.130587	0.118359	0.98206	0.714703	0.518	2	0	0	0	0	0
MRC1L1	0.897585	0.974015	0.135378	0.118355	0.982061	0.71476	0.251	0	0	0	0	0	0
INSC	0.853292	0.962119	0.144165	0.118355	0.982062	0.714824	1.315	7	0	0	0	0	2
C18orf25	0.912162	0.977838	0.132689	0.118352	0.982064	0.71488	0.394	1	0	0	0	0	0
RFC5	0.925394	0.981272	0.130326	0.118344	0.982065	0.714935	0.75	4	0	0	0	0	0
SLC30A2	0.910171	0.977319	0.133042	0.118344	0.982066	0.714992	0.615	3	0	0	0	0	0
ZDHHC3	0.921517	0.980269	0.130993	0.118331	0.982067	0.715048	0.64	3	0	0	0	0	0
IDH3B	0.907675	0.976666	0.133472	0.118323	0.982069	0.715136	1.264	7	0	0	0	0	0
STRADB	0.92479	0.981115	0.130405	0.11832	0.98207	0.715193	0.689	3	0	0	0	0	0
MBNL2	0.90509	0.975989	0.133936	0.118313	0.982071	0.71525	0.56	2	0	0	0	0	0
HAO1	0.911813	0.977747	0.1327	0.118305	0.982072	0.715304	1.145	6	0	0	0	0	0
MIEF1	0.867827	0.966071	0.141108	0.118303	0.982074	0.715361	0.733	3	0	0	0	0	0
STX3	0.927914	0.981921	0.129838	0.1183	0.982075	0.715417	0.604	3	0	0	0	0	0
PARD6A	0.893274	0.972876	0.136123	0.118297	0.982076	0.715474	1.016	5	0	0	0	0	0
TMPRSS11D	0.921206	0.980189	0.130988	0.118276	0.982077	0.715533	0.916	5	0	0	0	0	0
FAM110B	0.881553	0.969759	0.138348	0.118273	0.982078	0.715591	0.705	3	0	0	0	0	0
MAB21L2	0.891935	0.972521	0.136343	0.118267	0.98208	0.715647	0.549	2	0	0	0	0	0
RPS6KC1	0.820915	0.953142	0.151148	0.118265	0.982081	0.715672	0.482	2	0	0	0	1	3
CDCP2	0.890612	0.972171	0.136592	0.118265	0.982082	0.715728	1.794	9	0	0	0	0	0
TCN1	0.915276	0.97865	0.13203	0.118264	0.982083	0.715783	1.715	8	0	0	0	0	0
TDG	0.925909	0.981404	0.130142	0.118258	0.982085	0.715838	0.739	3	0	0	0	0	0
CLIP4	0.863111	0.964794	0.14201	0.118255	0.982086	0.715871	0.796	4	0	0	0	0	2
DMBX1	0.886143	0.970983	0.137428	0.118247	0.982087	0.715961	0.369	1	0	0	0	0	0
SRSF5	0.919761	0.979814	0.131211	0.118246	0.982088	0.716018	0.457	2	0	0	0	0	0
AZIN1	0.921912	0.980371	0.130828	0.118245	0.982089	0.716074	0.237	0	0	0	0	0	0
ABHD14A-ACY1	0.876068	0.96829	0.139383	0.118237	0.982091	0.71613	1.049	5	0	0	0	0	0
PHF7	0.925638	0.981334	0.130157	0.118229	0.982092	0.716186	0.683	3	0	0	0	0	0
HNRNPA3	0.920355	0.979968	0.131083	0.118226	0.982093	0.716241	0.233	0	0	0	0	0	0
LAT	0.927399	0.981789	0.129833	0.118214	0.982094	0.716297	0.66	3	0	0	0	0	0
CCDC74B	0.908084	0.976773	0.133274	0.118213	0.982096	0.716353	1.404	7	0	0	0	0	0
MYLK	0.608482	0.886899	0.219044	0.11821	0.982097	0.716391	0.528	2	0	0	0	0	1
TNFRSF11B	0.911409	0.977642	0.132663	0.118206	0.982098	0.716448	0.548	2	0	0	0	0	0
GLT8D1	0.924415	0.981019	0.130319	0.118182	0.982099	0.716504	1.134	6	0	0	0	0	0
SPATA2L	0.884869	0.970644	0.137586	0.118172	0.9821	0.716561	0.847	4	0	0	0	0	0
GEM	0.916672	0.979013	0.131675	0.118169	0.982102	0.716617	1.263	7	0	0	0	0	0
CHRNE	0.844606	0.959735	0.145779	0.118168	0.982103	0.71665	0.99	5	0	0	0	0	2
EPHX3	0.913066	0.978074	0.132318	0.118166	0.982104	0.716706	1.655	8	0	0	0	0	0
CCDC63	0.870568	0.96681	0.140376	0.118151	0.982105	0.716737	1.294	7	0	0	0	0	2
B3GAT3	0.902669	0.975354	0.134194	0.118147	0.982107	0.716827	1.331	7	0	0	0	0	0
RTCB	0.891574	0.972426	0.136273	0.118147	0.982108	0.716884	0.578	2	0	0	0	0	0
SLC16A7	0.908206	0.976805	0.133175	0.118145	0.982109	0.71694	0.827	4	0	0	0	0	0
TP53I13	0.909509	0.977146	0.132937	0.118144	0.98211	0.716996	0.921	5	0	0	0	0	0
MANEA	0.909018	0.977018	0.133016	0.118135	0.982111	0.717074	0.865	4	0	0	0	0	0
KCTD1	0.928359	0.982036	0.129573	0.11813	0.982113	0.71713	0.442	2	0	0	0	0	0
ONECUT2	0.89552	0.97347	0.135498	0.118122	0.982114	0.717188	0.394	1	0	0	0	0	0
CDH19	0.859134	0.963713	0.142651	0.118109	0.982115	0.717217	1.119	6	0	0	0	0	2
CACNG2	0.897551	0.974006	0.1351	0.118107	0.982116	0.717273	0.376	1	0	0	0	0	0
SEC13	0.919181	0.979664	0.131149	0.118098	0.982118	0.717329	0.606	3	0	0	0	0	0
KIF12	0.870111	0.966687	0.140404	0.118097	0.982119	0.717361	0.969	5	0	0	0	0	2
AGAP7	0.897639	0.974029	0.135072	0.118097	0.98212	0.717417	1.78	9	0	0	0	0	0
ATP1B2	0.916803	0.979047	0.131559	0.118086	0.982121	0.717473	0.624	3	0	0	0	0	0
TMEM200C	0.890045	0.97202	0.136486	0.11808	0.982122	0.717528	1.241	6	0	0	0	0	0
ELAVL1	0.892738	0.972734	0.135972	0.118077	0.982124	0.717584	0.222	0	0	0	0	0	0
E2F4	0.917815	0.97931	0.13136	0.118069	0.982125	0.717641	0.49	2	0	0	0	0	0
CX3CL1	0.889524	0.971882	0.136571	0.118067	0.982126	0.717697	0.545	2	0	0	0	0	0
HSDL2	0.925207	0.981223	0.130053	0.118067	0.982127	0.717752	0.878	4	0	0	0	0	0
HS3ST2	0.905104	0.975993	0.133654	0.118067	0.982129	0.717809	0.686	3	0	0	0	0	0
AQP1	0.878283	0.968884	0.138719	0.118043	0.98213	0.717865	1.083	6	0	0	0	0	0
BNIPL	0.915743	0.978771	0.131698	0.118041	0.982131	0.717922	1.203	6	0	0	0	0	0
MIS18BP1	0.822768	0.953663	0.150439	0.118041	0.982132	0.717944	0.79	4	0	0	0	1	3
FBXW2	0.909352	0.977105	0.132846	0.118038	0.982133	0.718001	0.153	0	0	0	0	0	0
NSFL1C	0.914452	0.978435	0.131924	0.118036	0.982135	0.718056	0.589	3	0	0	0	0	0
RFC2	0.919008	0.979619	0.1311	0.118026	0.982136	0.718113	0.977	5	0	0	0	0	0
TBX10	0.909052	0.977026	0.132885	0.118024	0.982137	0.718223	1.362	7	0	0	0	0	0
AFAP1L1	0.808204	0.949549	0.153782	0.118017	0.982138	0.718301	0.886	4	0	0	0	1	3
CALHM1	0.876246	0.968338	0.139087	0.118015	0.98214	0.718357	1.486	8	0	0	0	0	0
UBR7	0.922223	0.980452	0.130518	0.118014	0.982141	0.718413	0.447	2	0	0	0	0	0
LRRTM1	0.899215	0.974445	0.134682	0.118014	0.982142	0.71847	0.491	2	0	0	0	0	0
TMBIM1	0.928214	0.981999	0.12947	0.118013	0.982143	0.718526	1.117	6	0	0	0	0	0
SLC32A1	0.899094	0.974413	0.134692	0.118002	0.982144	0.718582	0.317	1	0	0	0	0	0
VAT1L	0.912614	0.977956	0.132211	0.117998	0.982146	0.718639	1.072	5	0	0	0	0	0
ZPBP	0.919132	0.979651	0.131042	0.117994	0.982147	0.718696	0.798	4	0	0	0	0	0
KCNJ11	0.87105	0.96694	0.140075	0.117978	0.982148	0.718752	1.21	6	0	0	0	0	0
